date,ticker,pos_bod,pos_eod,price,value_eod,dd20,dd60,vol_ratio,soft_signal,hard_signal,action_decided,action_executed,qty_exec,notional_exec,cashflow_date,settlement_date,reason_if_not_executed
2024-06-25,RADL3.SA,1572,1572,26.3700008392334,41453.6413192749,0.009976985196090582,0.07194244801754435,1.0462921830660825,False,False,,,,,,,
2024-06-25,ELET3.SA,791,594,34.83000183105469,20689.021087646484,0.05062950855133164,0.1714831738318503,0.8278243330758248,True,False,REDUCE,SELL,197.0,6861.510360717773,2024-06-25,2024-06-27,
2024-06-25,EQTL3.SA,1189,1189,29.209999084472656,34730.68891143799,0.038120270646688326,0.10870888179770277,1.0916244867322311,False,False,,,,,,,
2024-06-25,ABEV3.SA,2229,1672,11.380000114440918,19027.360191345215,0.04970515234003314,0.10476195305833502,0.8493250459740713,True,False,REDUCE,SELL,557.0,6338.660063743591,2024-06-25,2024-06-27,
2024-06-25,ITUB4.SA,1497,1497,29.490909576416016,44147.891635894775,0.007780866822624466,0.07967671828735334,0.9589286003524604,False,False,,,,,,,
2024-06-26,RAIL3.SA,1621,1621,20.600000381469727,33392.60061836243,0.011707305908203125,0.1293511031228879,1.0082365329371585,False,False,,,,,,,
2024-06-26,CMIG4.SA,3024,3024,10.34000015258789,31268.16046142578,0.0,0.01774039026205032,0.9184242244412238,False,False,,,,,,,
2024-06-26,TIMS3.SA,1815,1362,15.829999923706055,21560.459896087646,0.042424230864553714,0.1582312303993766,1.1896682663490417,True,False,REDUCE,SELL,453.0,7170.989965438843,2024-06-26,2024-06-28,
2024-06-26,UGPA3.SA,782,587,21.520000457763672,12632.240268707275,0.07926573520891678,0.22805178114605562,1.016947930413498,True,False,REDUCE,SELL,195.0,4196.400089263916,2024-06-26,2024-06-28,
2024-06-26,ITSA4.SA,4910,4910,9.380951881408691,46060.473737716675,0.00902718722150675,0.059047698974609375,0.89254887645825,False,False,,,,,,,
2024-06-26,RADL3.SA,1572,1572,26.40999984741211,41516.519760131836,0.0,0.05827334447279853,1.0512001583689057,False,False,,,,,,,
2024-06-26,ELET3.SA,594,446,34.650001525878906,15453.900680541992,0.04241924461479385,0.16091124608410357,0.828625975255445,True,False,REDUCE,SELL,148.0,5128.200225830078,2024-06-26,2024-06-28,
2024-06-26,EQTL3.SA,1189,1189,29.100000381469727,34599.900453567505,0.02234637851975707,0.09021408850494084,1.1041214556789867,False,False,,,,,,,
2024-06-26,ABEV3.SA,1672,1254,11.449999809265137,14358.299760818481,0.04230118552532125,0.10158735300738164,0.8493949235034868,True,False,REDUCE,SELL,418.0,4786.099920272827,2024-06-26,2024-06-28,
2024-06-26,ITUB4.SA,1497,1497,29.436363220214844,44066.23574066162,0.0,0.06639725514475625,0.9694901174003635,False,False,,,,,,,
2024-06-27,RAIL3.SA,1621,1621,21.09000015258789,34186.89024734497,0.00780487060546875,0.12591320358991365,1.0073211436676976,False,False,,,,,,,
2024-06-27,CMIG4.SA,3024,3024,10.039999961853027,30360.959884643555,0.0,0.01774039026205032,0.918636791468875,False,False,,,,,,,
2024-06-27,TIMS3.SA,1362,1362,15.979999542236328,21764.75937652588,0.03651858614273518,0.1566329495128792,1.1904577723968317,False,False,,,,,,,
2024-06-27,UGPA3.SA,587,441,22.059999465942383,9728.45976448059,0.09428453456912345,0.2406436177473219,1.0113367054036577,True,False,REDUCE,SELL,146.0,3220.759922027588,2024-06-27,2024-07-01,
2024-06-27,ITSA4.SA,4910,4910,9.371427536010742,46013.709201812744,0.0070211567764065785,0.04069773308840163,0.8933371081927457,False,False,,,,,,,
2024-06-27,RADL3.SA,1572,1572,26.540000915527344,41720.881439208984,0.0,0.05143879270042562,1.0529665969697284,False,False,,,,,,,
2024-06-27,ELET3.SA,446,335,35.65999984741211,11946.099948883057,0.04679800332862083,0.16253903093848798,0.828764844016416,True,False,REDUCE,SELL,111.0,3958.259983062744,2024-06-27,2024-07-01,
2024-06-27,EQTL3.SA,1189,1189,30.93000030517578,36775.770362854004,0.028276792966439257,0.10672787758531765,1.109824576152487,False,False,,,,,,,
2024-06-27,ABEV3.SA,1254,1254,11.460000038146973,14370.840047836304,0.037225007761715,0.0968254150867337,0.8515548027005927,False,False,,,,,,,
2024-06-27,ITUB4.SA,1497,1497,29.490909576416016,44147.891635894775,0.0,0.03366096019603615,0.9710659184398381,False,False,,,,,,,
2024-06-28,RAIL3.SA,1621,1621,20.719999313354492,33587.11888694763,0.0,0.11474000961624997,1.010518494651994,False,False,,,,,,,
2024-06-28,CMIG4.SA,3024,3024,9.890000343322754,29907.361038208008,0.017110294424269035,0.034547141385734226,0.9324445010206076,False,False,,,,,,,
2024-06-28,TIMS3.SA,1362,1362,15.880000114440918,21628.56015586853,0.03651858614273518,0.1566329495128792,1.1913565293957906,False,False,,,,,,,
2024-06-28,UGPA3.SA,441,331,21.600000381469727,7149.6001262664795,0.08813558856292358,0.2472892499856899,1.010660939976554,True,False,REDUCE,SELL,110.0,2376.00004196167,2024-06-28,2024-07-02,
2024-06-28,ITSA4.SA,4910,4910,9.35237979888916,45920.18481254578,0.009054332137983123,0.04554267590037808,0.849616749553377,False,False,,,,,,,
2024-06-28,RADL3.SA,1572,1572,25.68000030517578,40368.96047973633,0.0,0.04999997941710055,1.0382700963781601,False,False,,,,,,,
2024-06-28,ELET3.SA,335,252,35.849998474121094,9034.199615478516,0.051724119931406465,0.16686700171308244,0.8199918173797727,True,False,REDUCE,SELL,83.0,2975.549873352051,2024-06-28,2024-07-02,
2024-06-28,EQTL3.SA,1189,1189,30.690000534057617,36490.41063499451,0.031936097855235324,0.11009175221640322,1.107380900369505,False,False,,,,,,,
2024-06-28,ABEV3.SA,1254,1254,11.40999984741211,14308.139808654785,0.031302867606764706,0.09126988391967394,0.8500396433701777,False,False,,,,,,,
2024-06-28,ITUB4.SA,1497,1497,29.46363639831543,44107.0636882782,0.0018495989776047272,0.03544829989607701,0.9019082340000462,False,False,,,,,,,
2024-07-01,RAIL3.SA,1621,2228,20.600000381469727,45896.80084991455,0.0,0.09368286473103438,1.0117284791374657,False,False,,BUY,607.0,12504.200231552124,2024-07-01,,
2024-07-01,CMIG4.SA,3024,4107,10.199999809265137,41891.39921665192,0.045627421580234695,0.06255836357680045,0.9648558517585764,True,False,REDUCE,BUY,1839.0,18757.799649238586,2024-07-01,2024-07-03,
2024-07-01,TIMS3.SA,1362,2958,16.049999237060547,47475.8977432251,0.02738896862939766,0.14864149427195883,1.1971303562585525,False,False,,BUY,1596.0,25615.798782348633,2024-07-01,,
2024-07-01,UGPA3.SA,331,1117,21.739999771118164,24283.57974433899,0.04790680218802601,0.22840156179762838,1.0332337872169683,True,False,REDUCE,BUY,868.0,18870.319801330566,2024-07-01,2024-07-03,
2024-07-01,ITSA4.SA,4910,5377,9.285714149475098,49929.2849817276,0.010060425009008722,0.046511722681264245,0.8504266902828386,False,False,,BUY,467.0,4336.428507804871,2024-07-01,,
2024-07-01,RADL3.SA,1572,1933,25.600000381469727,49484.80073738098,0.0,0.04532368187454783,1.0392586074468084,False,False,,BUY,361.0,9241.600137710571,2024-07-01,,
2024-07-01,ELET3.SA,252,939,36.5099983215332,34282.88842391968,0.02408322512496941,0.14258235834141475,0.8544430199894362,False,False,,BUY,687.0,25082.36884689331,2024-07-01,,
2024-07-01,EQTL3.SA,1189,1484,32.029998779296875,47532.51818847656,0.0,0.05412845310296455,1.253357000093604,False,False,,BUY,295.0,9448.849639892578,2024-07-01,,
2024-07-01,ABEV3.SA,1254,2820,11.449999809265137,32288.999462127686,0.030456824532312243,0.09047621498482672,0.8494603951336372,False,False,,BUY,1566.0,17930.699701309204,2024-07-01,,
2024-07-01,ITUB4.SA,1497,1699,29.30908966064453,49796.14333343506,0.0,0.03366096019603615,0.9022204772148384,False,False,,BUY,202.0,5920.436111450195,2024-07-01,,
2024-07-02,RAIL3.SA,2228,2228,20.690000534057617,46097.32118988037,0.017543899315145217,0.10958320129978394,1.0162265650716151,False,False,,,,,,,
2024-07-02,CMIG4.SA,4107,3081,10.079999923706055,31056.479764938354,0.05988593983149337,0.07656393014972329,0.974057007377122,True,False,REDUCE,SELL,1026.0,10342.079921722412,2024-07-02,2024-07-04,
2024-07-02,TIMS3.SA,2958,2958,15.789999961853027,46706.819887161255,0.0334753609567251,0.15396911416309467,1.1927462414156884,False,False,,,,,,,
2024-07-02,UGPA3.SA,1117,838,21.510000228881836,18025.38019180298,0.06168549296509851,0.24449107148694604,1.0346518593498928,True,False,REDUCE,SELL,279.0,6001.290063858032,2024-07-02,2024-07-04,
2024-07-02,ITSA4.SA,5377,5377,9.36190414428711,50338.95858383179,0.012072510010810444,0.04844971921221841,0.8504995013961764,False,False,,,,,,,
2024-07-02,RADL3.SA,1933,1933,25.31999969482422,48943.559410095215,0.03240394049302442,0.07625895647718461,1.0672925241193623,False,False,,,,,,,
2024-07-02,ELET3.SA,939,939,37.18000030517578,34912.02028656006,0.0188834817766258,0.13801398551112132,0.8591841576996078,False,False,,,,,,,
2024-07-02,EQTL3.SA,1484,1484,31.5,46746.0,0.007759449361466775,0.06146789547356435,1.254302485940781,False,False,,,,,,,
2024-07-02,ABEV3.SA,2820,2820,11.460000038146973,32317.200107574463,0.03468695922146614,0.09444448397062744,0.8349371730742655,False,False,,,,,,,
2024-07-02,ITUB4.SA,1699,1699,29.690908432006836,50444.853425979614,0.0009247994888023081,0.034554630046056634,0.8990766129046626,False,False,,,,,,,
2024-07-03,RAIL3.SA,2228,2228,21.149999618530273,47122.19915008545,0.023233749055143416,0.11474000961624997,1.0152343354263171,False,False,,,,,,,
2024-07-03,CMIG4.SA,3081,3081,10.359999656677246,31919.158942222595,0.030418311271305787,0.047619068820290655,0.989984486140076,False,False,,,,,,,
2024-07-03,TIMS3.SA,2958,2958,15.649999618530273,46292.69887161255,0.023128488195799157,0.14491215526732049,1.1568673978901025,False,False,,,,,,,
2024-07-03,UGPA3.SA,838,629,21.8700008392334,13756.230527877808,0.055193413521551604,0.23959427579260373,1.039278795335693,True,False,REDUCE,SELL,209.0,4570.83017539978,2024-07-03,2024-07-05,
2024-07-03,ITSA4.SA,5377,5377,9.495238304138184,51055.89636135101,0.01911465640674237,0.05523256152433087,0.8435617496112728,False,False,,,,,,,
2024-07-03,RADL3.SA,1933,1933,25.639999389648438,49562.11882019043,0.03541825552491473,0.07913665165349981,1.0676134732052038,False,False,,,,,,,
2024-07-03,ELET3.SA,939,939,37.349998474121094,35071.64856719971,0.0008210890323593345,0.12214478991144195,0.8712142230930019,False,False,,,,,,,
2024-07-03,EQTL3.SA,1484,1484,32.02000045776367,47517.68067932129,0.0,0.02048935681989117,1.2990587225663028,False,False,,,,,,,
2024-07-03,ABEV3.SA,2820,2820,11.380000114440918,32091.60032272339,0.031302867606764706,0.09126988391967394,0.8358015298270581,False,False,,,,,,,
2024-07-03,ITUB4.SA,1699,1699,29.872726440429688,50753.76222229004,0.006165286808138548,0.03961871753032875,0.8911233205248328,False,False,,,,,,,
2024-07-04,RAIL3.SA,2228,2228,21.350000381469727,47567.80084991455,0.018966316530879213,0.11087236239590526,1.016028102602962,False,False,,,,,,,
2024-07-04,CMIG4.SA,3081,2311,10.369999885559082,23965.06973552704,0.04182514400300241,0.05882353988767297,0.9931532834094904,True,False,REDUCE,SELL,770.0,7984.899911880493,2024-07-04,2024-07-08,
2024-07-04,TIMS3.SA,2958,2958,15.890000343322754,47002.621015548706,0.03895315468260463,0.15876400763102017,1.160452451917753,False,False,,,,,,,
2024-07-04,UGPA3.SA,629,472,21.8700008392334,10322.640396118164,0.06518904759145638,0.24763903063726256,1.0375976465803383,True,False,REDUCE,SELL,157.0,3433.5901317596436,2024-07-04,2024-07-08,
2024-07-04,ITSA4.SA,5377,5377,9.523809432983398,51209.52332115173,0.011066417139784845,0.04748067243133225,0.8472202906877406,False,False,,,,,,,
2024-07-04,RADL3.SA,1933,1450,25.139999389648438,36452.999114990234,0.045968394070000085,0.08920861907543531,1.0642684673199756,True,False,REDUCE,SELL,483.0,12142.619705200195,2024-07-04,2024-07-08,
2024-07-04,ELET3.SA,939,939,38.20000076293945,35869.80071640015,0.0,0.10603510053456211,0.8829052907834253,False,False,,,,,,,
2024-07-04,EQTL3.SA,1484,1484,32.5,48230.0,0.01654694971888193,0.0366972701817021,1.2968257157720164,False,False,,,,,,,
2024-07-04,ABEV3.SA,2820,2820,11.449999809265137,32288.999462127686,0.030456824532312243,0.09047621498482672,0.8161745028991364,False,False,,,,,,,
2024-07-04,ITUB4.SA,1699,1699,29.918180465698242,50830.98861122131,0.0,0.027107527126339237,0.9006289146849686,False,False,,,,,,,
2024-07-05,RAIL3.SA,2228,2228,21.5,47902.0,0.0,0.0911044605728013,1.022657160009652,False,False,,,,,,,
2024-07-05,CMIG4.SA,2311,2311,10.369999885559082,23965.06973552704,0.01520920096237699,0.03267977406378075,1.006157059685849,False,False,,,,,,,
2024-07-05,TIMS3.SA,2958,2219,15.720000267028809,34882.680592536926,0.04747417359449424,0.1662227364487303,1.1660439207846491,True,False,REDUCE,SELL,739.0,11617.08019733429,2024-07-05,2024-07-09,
2024-07-05,UGPA3.SA,472,354,22.100000381469727,7823.400135040283,0.04581148488505271,0.2350471940359964,1.0429265662787193,True,False,REDUCE,SELL,118.0,2607.8000450134277,2024-07-05,2024-07-09,
2024-07-05,ITSA4.SA,5377,5377,9.476189613342285,50953.47155094147,0.0,0.03391469671465297,0.8533482091591843,False,False,,,,,,,
2024-07-05,RADL3.SA,1450,1450,25.290000915527344,36670.50132751465,0.033911133942439164,0.07769783837017463,1.064227986453584,False,False,,,,,,,
2024-07-05,ELET3.SA,939,939,37.939998626708984,35625.658710479736,0.0,0.10194762353716813,0.8778622723645148,False,False,,,,,,,
2024-07-05,EQTL3.SA,1484,1484,32.58000183105469,48348.722717285156,0.00031215491458791433,0.020795115881050985,1.3003667613101406,False,False,,,,,,,
2024-07-05,ABEV3.SA,2820,2820,11.319999694824219,31922.399139404297,0.037225007761715,0.0968254150867337,0.8171412072020494,False,False,,,,,,,
2024-07-05,ITUB4.SA,1699,1699,29.936363220214844,50861.88111114502,0.0,0.021149832290812243,0.8897795614483384,False,False,,,,,,,
2024-07-08,RAIL3.SA,2228,2292,21.399999618530273,49048.79912567139,0.0,0.06029925058490204,1.0115521048556753,False,False,,BUY,64.0,1369.5999755859375,2024-07-08,,
2024-07-08,CMIG4.SA,2311,4051,10.539999961853027,42697.539845466614,0.014258608904706871,0.031746045880193696,0.9962740384518081,False,False,,BUY,1740.0,18339.599933624268,2024-07-08,,
2024-07-08,TIMS3.SA,2219,2956,15.90999984741211,47029.959548950195,0.011200955502160825,0.14615798913600497,1.1674689628187895,False,False,,BUY,737.0,11725.669887542725,2024-07-08,,
2024-07-08,UGPA3.SA,354,1209,22.59000015258789,27311.31018447876,0.03783540344578107,0.21274296981040697,1.043295569750047,False,False,,BUY,855.0,19314.450130462646,2024-07-08,,
2024-07-08,ITSA4.SA,5377,5377,9.438095092773438,50748.63731384277,0.0,0.031007750433630688,0.8453122407732977,False,False,,,,,,,MIN_NOTIONAL_BUY
2024-07-08,RADL3.SA,1450,1954,25.149999618530273,49143.099254608154,0.05275062085848792,0.09568345037456072,1.0708745619106812,True,False,REDUCE,BUY,866.0,21779.899669647217,2024-07-08,2024-07-10,
2024-07-08,ELET3.SA,939,1158,37.880001068115234,43865.04123687744,0.0,0.06188606046707179,0.8983638575271067,False,False,,BUY,219.0,8295.720233917236,2024-07-08,,
2024-07-08,EQTL3.SA,1484,1484,32.75,48601.0,0.0,0.0,1.3033301421329613,False,False,,,,,,,MIN_NOTIONAL_BUY
2024-07-08,ABEV3.SA,2820,3666,11.25,41242.5,0.009515623387426286,0.09126988391967394,0.8036620753464406,False,False,,BUY,846.0,9517.5,2024-07-08,,
2024-07-08,ITUB4.SA,1699,1699,29.881818771362305,50769.210092544556,0.0,0.014965596704759165,0.8825751258950376,False,False,,,,,,,MIN_NOTIONAL_BUY
2024-07-09,RAIL3.SA,2292,2292,21.770000457763672,49896.841049194336,0.0,0.053697154499357524,0.9977344630363073,False,False,,,,,,,
2024-07-09,CMIG4.SA,4051,4051,10.510000228881836,42576.01092720032,0.014258608904706871,0.031746045880193696,0.9906817689518093,False,False,,,,,,,
2024-07-09,TIMS3.SA,2956,2956,15.84000015258789,46823.040451049805,0.02177967855893226,0.155292866659834,1.080061594054899,False,False,,,,,,,
2024-07-09,UGPA3.SA,1209,1209,22.979999542236328,27782.81944656372,0.02771663763547172,0.20446364884023527,1.0254490544986885,False,False,,,,,,,
2024-07-09,ITSA4.SA,5377,5377,9.495238304138184,51055.89636135101,0.0050000811100013864,0.035852790276425295,0.8217911160922047,False,False,,,,,,,
2024-07-09,RADL3.SA,1954,1466,25.190000534057617,36928.54078292847,0.04709871729012194,0.09028771188551299,1.0694194449403251,True,False,REDUCE,SELL,488.0,12292.720260620117,2024-07-09,2024-07-11,
2024-07-09,ELET3.SA,1158,1158,38.54999923706055,44640.89911651611,0.006806338508838827,0.04167722959129749,0.8861163503524407,False,False,,,,,,,
2024-07-09,EQTL3.SA,1484,1484,33.459999084472656,49654.63864135742,0.0,0.0,1.2880114338815223,False,False,,,,,,,
2024-07-09,ABEV3.SA,3666,3666,11.25,41242.5,0.012216434804252496,0.10158735300738164,0.7832713484790369,False,False,,,,,,,
2024-07-09,ITUB4.SA,1699,1699,30.09090805053711,51124.45277786255,0.0,0.0143669426934947,0.8570624078227179,False,False,,,,,,,
2024-07-10,RAIL3.SA,2292,2292,22.350000381469727,51226.20087432861,0.004651180533475685,0.040358728669127375,0.9981701395867953,False,False,,,,,,,
2024-07-10,CMIG4.SA,4051,4051,10.460000038146973,42373.460154533386,0.0,0.015873022940096848,0.9970134620481731,False,False,,,,,,,
2024-07-10,TIMS3.SA,2956,2956,16.100000381469727,47591.60112762451,0.009956431266370358,0.14508332479245667,1.0764361152799093,False,False,,,,,,,
2024-07-10,UGPA3.SA,1209,1209,23.0,27807.0,0.006159234160488802,0.16146994414385574,1.0425959229516713,False,False,,,,,,,
2024-07-10,ITSA4.SA,5377,5377,9.628570556640625,51772.82388305664,0.009000005807876632,0.03972868630751547,0.8249296339060227,False,False,,,,,,,
2024-07-10,RADL3.SA,1466,1100,25.139999389648438,27653.99932861328,0.052373822496134315,0.09532372990131321,1.071203209276134,True,False,REDUCE,SELL,366.0,9201.239776611328,2024-07-10,2024-07-12,
2024-07-10,ELET3.SA,1158,1158,38.22999954223633,44270.33946990967,0.008376955194584035,0.043192702144025596,0.8133125104213113,False,False,,,,,,,
2024-07-10,EQTL3.SA,1484,1484,33.630001068115234,49906.92158508301,0.0,0.0,1.2873174330648167,False,False,,,,,,,
2024-07-10,ABEV3.SA,3666,3666,11.399999618530273,41792.39860153198,0.01832461059755186,0.10714288417444129,0.7812995468467546,False,False,,,,,,,
2024-07-10,ITUB4.SA,1699,1699,30.409090042114258,51665.043981552124,0.0018220131968370579,0.016162779131145943,0.8575370540560006,False,False,,,,,,,
2024-07-11,RAIL3.SA,2292,2292,23.110000610351562,52968.12139892578,0.0,0.0,0.9959519021783799,False,False,,,,,,,
2024-07-11,CMIG4.SA,4051,4051,10.699999809265137,43345.69922733307,0.0028462744857464806,0.018674118445637267,0.9834571087684733,False,False,,,,,,,
2024-07-11,TIMS3.SA,2956,2956,16.760000228881836,49542.56067657471,0.013084055729283395,0.14884472686276518,1.0735316202238887,False,False,,,,,,,
2024-07-11,UGPA3.SA,1209,1209,23.149999618530273,27988.3495388031,0.0,0.14699335238746736,1.028528508580105,False,False,,,,,,,
2024-07-11,ITSA4.SA,5377,5377,9.676190376281738,52028.87565326691,0.002999968557357513,0.03391469671465297,0.8213130748028223,False,False,,,,,,,
2024-07-11,RADL3.SA,1100,825,25.40999984741211,20963.24987411499,0.05086662904671957,0.0938848480083232,1.0717418418488212,True,False,REDUCE,SELL,275.0,6987.74995803833,2024-07-11,2024-07-15,
2024-07-11,ELET3.SA,1158,1158,38.61000061035156,44710.38070678711,0.0,0.02626928293808961,0.8239181714337722,False,False,,,,,,,
2024-07-11,EQTL3.SA,1484,1484,33.93000030517578,50352.12045288086,0.0,0.0,1.295552958969974,False,False,,,,,,,
2024-07-11,ABEV3.SA,3666,3666,11.529999732971191,42268.97902107239,0.01832461059755186,0.10714288417444129,0.7797977123707387,False,False,,,,,,,
2024-07-11,ITUB4.SA,1699,1699,30.59090805053711,51973.95277786255,0.0,0.009278666189066365,0.8532848689936137,False,False,,,,,,,
2024-07-12,RAIL3.SA,2292,2292,22.780000686645508,52211.761573791504,0.0,0.0,0.9897923748973001,False,False,,,,,,,
2024-07-12,CMIG4.SA,4051,4051,10.680000305175781,43264.68123626709,0.007590125616280363,0.0233426703183518,0.9836876025737868,False,False,,,,,,,
2024-07-12,TIMS3.SA,2956,2956,16.950000762939453,50104.20225524902,0.0,0.13487373167981964,1.0859187465945288,False,False,,,,,,,
2024-07-12,UGPA3.SA,1209,1209,22.700000762939453,27444.3009223938,0.0,0.1462509449128131,1.032711340163842,False,False,,,,,,,
2024-07-12,ITSA4.SA,5377,5377,9.723809242248535,52284.92229557037,0.0,0.020348915059609896,0.8153321896497555,False,False,,,,,,,
2024-07-12,RADL3.SA,825,619,25.760000228881836,15945.440141677856,0.05275062085848792,0.09568345037456072,1.074422923157399,True,False,REDUCE,SELL,206.0,5306.560047149658,2024-07-12,2024-07-16,
2024-07-12,ELET3.SA,1158,1158,39.099998474121094,45277.79823303223,0.008300900159722513,0.034352124402875606,0.822947493869126,False,False,,,,,,,
2024-07-12,EQTL3.SA,1484,1484,34.15999984741211,50693.43977355957,0.0,0.0,1.2949286056118625,False,False,,,,,,,
2024-07-12,ABEV3.SA,3666,3666,11.640000343322754,42672.241258621216,0.005235638692580702,0.09523815290547466,0.796753839735864,False,False,,,,,,,
2024-07-12,ITUB4.SA,1699,1699,30.418180465698242,51680.48861122131,0.0,0.0,0.8405125675243152,False,False,,,,,,,
2024-07-15,RAIL3.SA,2292,2292,23.15999984741211,53082.719650268555,0.0,0.0,1.0118958204614403,False,False,,,,,,,MIN_NOTIONAL_BUY
2024-07-15,CMIG4.SA,4051,4508,10.720000267028809,48325.76120376587,0.0,0.000933728183587057,0.9904157015693077,False,False,,BUY,457.0,4899.0401220321655,2024-07-15,,
2024-07-15,TIMS3.SA,2956,3053,16.75,51137.75,0.0,0.09940893717331145,1.1330152501720907,False,False,,BUY,97.0,1624.75,2024-07-15,,
2024-07-15,UGPA3.SA,1209,1677,22.399999618530273,37564.79936027527,0.0,0.1361940194939576,1.0515921755943876,False,False,,BUY,468.0,10483.199821472168,2024-07-15,,
2024-07-15,ITSA4.SA,5377,5377,9.733332633972168,52336.12957286835,0.0,0.0155038752168154,0.8004257337414201,False,False,,,,,,,MIN_NOTIONAL_BUY
2024-07-15,RADL3.SA,619,2010,25.8799991607666,52018.79831314087,0.04257728067575617,0.08597120342587272,1.0290974578704593,True,False,REDUCE,BUY,1545.0,39984.5987033844,2024-07-15,2024-07-17,
2024-07-15,ELET3.SA,1158,1254,38.75,48592.5,0.0,0.024753714030290808,0.8260199476128182,False,False,,BUY,96.0,3720.0,2024-07-15,,
2024-07-15,EQTL3.SA,1484,1521,33.7400016784668,51318.542552948,0.0,0.0,1.2954668372122278,False,False,,BUY,37.0,1248.3800621032715,2024-07-15,,
2024-07-15,ABEV3.SA,3666,4049,11.640000343322754,47130.36139011383,0.0,0.08492068381776707,0.7983493899522277,False,False,,BUY,383.0,4458.120131492615,2024-07-15,,
2024-07-15,ITUB4.SA,1699,1699,30.53636360168457,51881.281759262085,0.0,0.0,0.8407914517196323,False,False,,,,,,,MIN_NOTIONAL_BUY
2024-07-16,RAIL3.SA,2292,2292,22.809999465942383,52280.51877593994,0.014279528991368307,0.014279528991368307,1.0165690958361338,False,False,,,,,,,
2024-07-16,CMIG4.SA,4508,4508,10.869999885559082,49001.95948410034,0.001869112565033637,0.0028010955055404185,0.9905928181062047,False,False,,,,,,,
2024-07-16,TIMS3.SA,3053,3053,16.780000686645508,51229.342096328735,0.0,0.08919934406067442,1.1366339264777807,False,False,,,,,,,
2024-07-16,UGPA3.SA,1677,1677,22.540000915527344,37799.581535339355,0.019438395810193465,0.15298502204624642,1.057350764684488,False,False,,,,,,,
2024-07-16,ITSA4.SA,5377,5377,9.761903762817383,52489.75653266907,0.0,0.01065893240483895,0.799257013491517,False,False,,,,,,,
2024-07-16,RADL3.SA,2010,2010,25.59000015258789,51435.90030670166,0.029389625461134217,0.07338126130086942,1.0274096833683126,False,False,,,,,,,
2024-07-16,ELET3.SA,1254,1254,39.0,48906.0,0.0,0.012376905192680754,0.8295274475663612,False,False,,,,,,,
2024-07-16,EQTL3.SA,1521,1521,33.68000030517578,51227.28046417236,0.0,0.0,1.2948149030144425,False,False,,,,,,,
2024-07-16,ABEV3.SA,4049,4049,11.699999809265137,47373.29922771454,0.0,0.07619047691131842,0.8049529795234968,False,False,,,,,,,
2024-07-16,ITUB4.SA,1699,1699,30.718181610107422,52190.19055557251,0.005646369978737353,0.005646369978737353,0.8440250003731703,False,False,,,,,,,
2024-07-17,RAIL3.SA,2292,2292,22.739999771118164,52120.07947540283,0.0,0.0,1.0217946511452771,False,False,,,,,,,
2024-07-17,CMIG4.SA,4508,4508,11.180000305175781,50399.44137573242,0.0,0.0,0.9856179943330942,False,False,,,,,,,
2024-07-17,TIMS3.SA,3053,3053,17.040000915527344,52023.12279510498,0.011799454509568319,0.09994629496771545,1.1387755249401543,False,False,,,,,,,
2024-07-17,UGPA3.SA,1677,1677,23.209999084472656,38923.168464660645,0.03239740874119357,0.16417909491749938,1.0588693928756567,False,False,,,,,,,
2024-07-17,ITSA4.SA,5377,5377,9.866665840148926,53053.062222480774,0.0,0.009689982654770946,0.8008225922290773,False,False,,,,,,,
2024-07-17,RADL3.SA,2010,2010,25.610000610351562,51476.10122680664,0.024868188846768446,0.06906475284122915,1.0288008015634316,False,False,,,,,,,
2024-07-17,ELET3.SA,1254,1254,38.58000183105469,48379.32229614258,0.008951367973907831,0.021217482933830745,0.8328088839664997,False,False,,,,,,,
2024-07-17,EQTL3.SA,1521,1521,33.369998931884766,50755.76837539673,0.012295028419829768,0.012295028419829768,1.2990937124742552,False,False,,,,,,,
2024-07-17,ABEV3.SA,4049,4049,11.819999694824219,47859.17876434326,0.0,0.07619047691131842,0.8096594908647053,False,False,,,,,,,
2024-07-17,ITUB4.SA,1699,1699,31.05454444885254,52761.671018600464,0.001783028106339013,0.001783028106339013,0.8484474005926396,False,False,,,,,,,
2024-07-18,RAIL3.SA,2292,2292,22.649999618530273,51913.79912567139,0.01511227909221402,0.01511227909221402,1.030765540543979,False,False,,,,,,,
2024-07-18,CMIG4.SA,4508,4508,10.930000305175781,49272.44137573242,0.0,0.0,0.9893045942119943,False,False,,,,,,,
2024-07-18,TIMS3.SA,3053,3053,16.75,51137.75,0.01002950257475177,0.09833422158450345,1.135967412129382,False,False,,,,,,,
2024-07-18,UGPA3.SA,1677,1677,22.56999969482422,37849.889488220215,0.026349836417045136,0.15895516577635715,1.0608064404494673,False,False,,,,,,,
2024-07-18,ITSA4.SA,5377,5377,9.771428108215332,52540.96893787384,0.0,0.006783036373748774,0.8005813827163294,False,False,,,,,,,
2024-07-18,RADL3.SA,2010,2010,25.65999984741211,51576.59969329834,0.035795053887268335,0.07949637212674732,1.0155429458121379,False,False,,,,,,,
2024-07-18,ELET3.SA,1254,1254,37.61000061035156,47162.94076538086,0.00255750583180403,0.014902757017274837,0.8343940255264576,False,False,,,,,,,
2024-07-18,EQTL3.SA,1521,1521,32.79999923706055,49888.79883956909,0.01405150891043383,0.01405150891043383,1.2994859065390671,False,False,,,,,,,
